Time,AnomalyScore,latitude,longitude,CellName,KpiName,Value,Vendor
2024-01-11T00:00:00.000Z,1,17.0780099999999,54.18694,ND1146134F1C,(M) Abnormal Release Rate(%),38.09,ericsson
2024-01-10T00:00:00.000Z,1,17.063138,53.898155,ND1158134F1B,(M) Abnormal Release Rate(%),32.58,ericsson
2024-01-30T00:00:00.000Z,1,17.039919,54.124746,ND1159134F1A,(M) Abnormal Release Rate(%),41.07,ericsson
2023-11-10T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),34.66,ericsson
2023-11-12T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),33.98,ericsson
2023-11-13T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),30.13,ericsson
2023-11-16T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),31.92,ericsson
2023-11-18T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),34.84,ericsson
2023-11-19T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),48.24,ericsson
2023-11-22T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),38.12,ericsson
2023-11-23T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),31.86,ericsson
2023-11-23T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),31.86,ericsson
2023-12-03T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),44.99,ericsson
2023-12-04T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),47.43,ericsson
2023-12-07T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),47.19,ericsson
2023-12-08T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),53.56,ericsson
2023-12-12T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),41.64,ericsson
2023-12-13T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),47.67,ericsson
2023-12-14T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),46.68,ericsson
2023-12-15T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),40.61,ericsson
2023-12-16T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),41.16,ericsson
2023-12-17T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),60.32,ericsson
2023-12-18T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),59.74,ericsson
2023-12-19T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),54.96,ericsson
2023-12-20T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),52.35,ericsson
2023-12-21T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),47.06,ericsson
2023-12-22T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),31.99,ericsson
2023-12-23T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),36.93,ericsson
2023-12-24T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),31.93,ericsson
2023-12-31T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),35.74,ericsson
2024-01-01T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),32.31,ericsson
2024-01-09T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),47.38,ericsson
2024-01-15T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),40.91,ericsson
2024-01-16T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),29.31,ericsson
2024-01-17T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),43.31,ericsson
2024-01-18T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),41.56,ericsson
2024-01-19T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),47.66,ericsson
2024-01-20T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),46.56,ericsson
2024-01-21T00:00:00.000Z,1,23.144309,56.473722,NH0003134F1B,(M) Abnormal Release Rate(%),41.76,ericsson
2023-11-16T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),32.24,ericsson
2023-11-18T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),33.31,ericsson
2023-12-01T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),33.48,ericsson
2023-12-02T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),37.96,ericsson
2023-12-04T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),30.76,ericsson
2023-12-05T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),32.66,ericsson
2023-12-06T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),37.77,ericsson
2023-12-07T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),38.42,ericsson
2023-12-08T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),34.39,ericsson
2023-12-09T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),28.94,ericsson
2023-12-10T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1A,(M) Abnormal Release Rate(%),30.56,ericsson
2023-12-01T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1B,(M) Abnormal Release Rate(%),36.13,ericsson
2023-12-02T00:00:00.000Z,1,23.316771,56.613561,NH0005126F1B,(M) Abnormal Release Rate(%),39.15,ericsson
2023-11-18T00:00:00.000Z,1,23.316771,56.613561,NH0005134F1B,(M) Abnormal Release Rate(%),31.49,ericsson
2023-12-02T00:00:00.000Z,1,23.316771,56.613561,NH0005134F1B,(M) Abnormal Release Rate(%),33.75,ericsson
2023-12-09T00:00:00.000Z,1,23.316771,56.613561,NH0005134F1B,(M) Abnormal Release Rate(%),35.37,ericsson
2023-12-11T00:00:00.000Z,1,23.384102,56.854113,NH0006126F1B,(M) Abnormal Release Rate(%),37.31,ericsson
2024-01-04T00:00:00.000Z,1,23.504299,56.467249,NH0008126F1C,(M) Abnormal Release Rate(%),30.67,ericsson
2023-12-02T00:00:00.000Z,1,23.261835,56.738191,NH0011234F1B,(M) Abnormal Release Rate(%),29.85,ericsson
2023-12-03T00:00:00.000Z,1,23.261835,56.738191,NH0011234F1B,(M) Abnormal Release Rate(%),31.61,ericsson
2023-12-27T00:00:00.000Z,1,23.261835,56.738191,NH0011234F1B,(M) Abnormal Release Rate(%),28.58,ericsson
2024-01-08T00:00:00.000Z,1,23.261835,56.738191,NH0011234F1B,(M) Abnormal Release Rate(%),35.02,ericsson
2024-01-12T00:00:00.000Z,1,23.261835,56.738191,NH0011234F1B,(M) Abnormal Release Rate(%),30.28,ericsson
2024-01-18T00:00:00.000Z,1,23.261835,56.738191,NH0011234F1B,(M) Abnormal Release Rate(%),34.04,ericsson
2024-01-20T00:00:00.000Z,1,23.261835,56.738191,NH0011234F1B,(M) Abnormal Release Rate(%),28.49,ericsson
2024-01-21T00:00:00.000Z,1,23.261835,56.738191,NH0011234F1B,(M) Abnormal Release Rate(%),44.81,ericsson
2023-11-18T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),32.92,ericsson
2023-12-02T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),35.9,ericsson
2023-12-05T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),31.02,ericsson
2023-12-06T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),30.51,ericsson
2023-12-08T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),40.81,ericsson
2023-12-09T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),38.81,ericsson
2023-12-10T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),30.78,ericsson
2023-12-12T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),28.9,ericsson
2023-12-13T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),30.11,ericsson
2023-12-16T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),35.4,ericsson
2023-12-17T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),40.44,ericsson
2023-12-18T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),33.86,ericsson
2023-12-19T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),32.27,ericsson
2023-12-23T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),34.69,ericsson
2023-12-24T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),38.72,ericsson
2023-12-25T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),36.06,ericsson
2023-12-26T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),44.12,ericsson
2023-12-27T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),29.27,ericsson
2023-12-29T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),31.43,ericsson
2024-01-02T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),28.87,ericsson
2024-01-03T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),28.61,ericsson
2024-01-05T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),33.31,ericsson
2024-01-07T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),36.23,ericsson
2024-01-08T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),33.01,ericsson
2024-01-11T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),29.18,ericsson
2024-01-12T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),35.06,ericsson
2024-01-14T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),67.17,ericsson
2024-01-15T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),56.3,ericsson
2024-01-16T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),61.64,ericsson
2024-02-07T00:00:00.000Z,1,23.280953,56.892388,NH0012134F1B,(M) Abnormal Release Rate(%),32.94,ericsson
2023-12-17T00:00:00.000Z,1,23.326207,56.325301,NH0013134F1A,(M) Abnormal Release Rate(%),33.6,ericsson
2023-12-21T00:00:00.000Z,1,23.326207,56.325301,NH0013134F1A,(M) Abnormal Release Rate(%),29.25,ericsson
2023-12-07T00:00:00.000Z,1,23.395957,56.992858,NH0014134F1A,(M) Abnormal Release Rate(%),44.28,ericsson
2023-12-14T00:00:00.000Z,1,23.395957,56.992858,NH0014134F1A,(M) Abnormal Release Rate(%),31.3,ericsson
2023-12-15T00:00:00.000Z,1,23.395957,56.992858,NH0014134F1A,(M) Abnormal Release Rate(%),30.07,ericsson
2023-12-28T00:00:00.000Z,1,23.395957,56.992858,NH0014134F1A,(M) Abnormal Release Rate(%),31.13,ericsson
2023-12-29T00:00:00.000Z,1,23.395957,56.992858,NH0014134F1A,(M) Abnormal Release Rate(%),44.04,ericsson
2024-01-10T00:00:00.000Z,1,23.395957,56.992858,NH0014134F1A,(M) Abnormal Release Rate(%),33.31,ericsson
2024-01-21T00:00:00.000Z,1,23.395957,56.992858,NH0014134F1A,(M) Abnormal Release Rate(%),33.23,ericsson
2023-12-15T00:00:00.000Z,1,23.590192,56.555979,NH0021134F1B,(M) Abnormal Release Rate(%),28.88,ericsson
2023-12-19T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),34.78,ericsson
2023-12-20T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),29.27,ericsson
2023-12-23T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),43.13,ericsson
2023-12-24T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),31.79,ericsson
2023-12-27T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),37.37,ericsson
2023-12-28T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),33.08,ericsson
2023-12-29T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),52.67,ericsson
2023-12-30T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),50.35,ericsson
2023-12-31T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),46.52,ericsson
2024-01-03T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),31.17,ericsson
2024-01-04T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),41.82,ericsson
2024-01-05T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),38.28,ericsson
2024-01-06T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),46.48,ericsson
2024-01-07T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),30.75,ericsson
2024-01-08T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),61.14,ericsson
2024-01-09T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),46.78,ericsson
2024-01-10T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),41.7,ericsson
2024-01-11T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),31.72,ericsson
2024-01-14T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),29.93,ericsson
2024-01-20T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),43.1,ericsson
2024-01-21T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),42.91,ericsson
2024-01-22T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1A,(M) Abnormal Release Rate(%),44.65,ericsson
2023-11-18T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),30,ericsson
2023-11-22T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),30.16,ericsson
2023-12-15T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),29.68,ericsson
2023-12-16T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),36.62,ericsson
2023-12-17T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),30.79,ericsson
2023-12-18T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),32.91,ericsson
2023-12-19T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),28.61,ericsson
2023-12-30T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),29.49,ericsson
2024-01-08T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),44.49,ericsson
2024-01-09T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),34.72,ericsson
2024-01-11T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),39.19,ericsson
2024-01-12T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),38.02,ericsson
2024-01-16T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),30.66,ericsson
2024-01-20T00:00:00.000Z,1,23.865254,56.398735,NH0024134F1C,(M) Abnormal Release Rate(%),42.5,ericsson
2023-11-10T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),45.62,ericsson
2023-11-11T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),57.69,ericsson
2023-11-12T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),49.98,ericsson
2023-11-13T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),41.42,ericsson
2023-11-16T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),55.31,ericsson
2023-11-18T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),57.55,ericsson
2023-11-19T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),47.61,ericsson
2023-11-20T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),44.48,ericsson
2023-11-22T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),51.17,ericsson
2023-11-23T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),58.69,ericsson
2023-11-23T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),58.69,ericsson
2023-12-01T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),50.97,ericsson
2023-12-02T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),55.07,ericsson
2023-12-03T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),52.55,ericsson
2023-12-04T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),52.84,ericsson
2023-12-05T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),58.64,ericsson
2023-12-06T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),57.92,ericsson
2023-12-07T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),55.28,ericsson
2023-12-08T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),54.01,ericsson
2023-12-09T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),61.55,ericsson
2023-12-10T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),54.82,ericsson
2023-12-11T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),53.66,ericsson
2023-12-12T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),47.91,ericsson
2023-12-13T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),51.01,ericsson
2023-12-14T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),50.63,ericsson
2023-12-15T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),49.51,ericsson
2023-12-16T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),51.14,ericsson
2023-12-17T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),52.47,ericsson
2023-12-18T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),52.21,ericsson
2023-12-19T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),46.45,ericsson
2023-12-20T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),52.91,ericsson
2023-12-21T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),57.81,ericsson
2023-12-22T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),51.74,ericsson
2023-12-23T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),55.6,ericsson
2023-12-24T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),58.32,ericsson
2023-12-25T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),51.18,ericsson
2023-12-26T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),54.71,ericsson
2023-12-27T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),49.19,ericsson
2023-12-28T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),43.39,ericsson
2023-12-29T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),44.17,ericsson
2023-12-30T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),43.99,ericsson
2023-12-31T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),46.54,ericsson
2024-01-01T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),45.91,ericsson
2024-01-02T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),48.54,ericsson
2024-01-03T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),40.58,ericsson
2024-01-04T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),41.5,ericsson
2024-01-05T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),36.48,ericsson
2024-01-06T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),37.72,ericsson
2024-01-07T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),35.66,ericsson
2024-01-08T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),36.66,ericsson
2024-01-10T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),30.64,ericsson
2024-01-18T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),31.38,ericsson
2024-01-19T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),30.09,ericsson
2024-01-21T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1B,(M) Abnormal Release Rate(%),30.45,ericsson
2023-11-12T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),34.32,ericsson
2023-11-13T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),57.67,ericsson
2023-11-16T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),44.84,ericsson
2023-11-22T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),46.35,ericsson
2023-11-23T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),32.9,ericsson
2023-11-23T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),32.9,ericsson
2023-12-01T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),36.3,ericsson
2023-12-02T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),53.21,ericsson
2023-12-03T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),56.69,ericsson
2023-12-04T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),56.49,ericsson
2023-12-05T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),36.56,ericsson
2023-12-06T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),44.96,ericsson
2023-12-07T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),47.89,ericsson
2023-12-08T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),39.34,ericsson
2023-12-09T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),37.75,ericsson
2023-12-10T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),39.16,ericsson
2023-12-11T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),36.59,ericsson
2023-12-12T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),53.79,ericsson
2023-12-13T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),34.56,ericsson
2023-12-14T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),38.25,ericsson
2023-12-15T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),50.84,ericsson
2023-12-16T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),47.69,ericsson
2023-12-17T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),45.63,ericsson
2023-12-18T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),44.29,ericsson
2023-12-19T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),42.34,ericsson
2023-12-20T00:00:00.000Z,1,23.568351,56.261732,NH0031126F1C,(M) Abnormal Release Rate(%),51.31,ericsson
