device,Lat,Long,Month,year,Monthly_consumption,Water&Space_Heating_consumption,Water&Space_Heating_consumption_pct,Cooling_consumption,Cooling_consumption_pct,Laundry_consumption,Laundry_consumption_pct,Refrigeration_consumption,Refrigeration_consumption_pct,Entertainment_consumption,Entertainment_consumption_pct,Always_On_consumption,Always_On_consumption_pct,Others_consumption,Others_consumption_pct
SM000093,24.50639609,39.59596912,11,2021,1529001,0,0,876969.1998,57.35569825,55307.86,3.617254665,59589.15678,3.897260811,91456.07206,5.981426569,148454.4,9.709241524,297224.3114,19.43911818
SM000093,24.50639609,39.59596912,12,2021,1390696,0,0,807817.7471,58.08729925,47240.75,3.396914207,69423.906,4.992026007,121781.0975,8.756845317,111288.1095,8.002331887,233144.3899,16.76458334
SM000094,24.5052914,39.59108967,1,2021,423650.5,174619.2958,41.21777169,0,0,33496.29831,7.906587697,46082.30776,10.877435,42458.89478,10.02215146,83976.38013,19.82208923,43017.32316,10.15396492
SM000094,24.5052914,39.59108967,2,2021,173597,74398.7485,42.85716257,0,0,14888.36104,8.576393046,18290.99847,10.53647152,28420.95046,16.37179816,26800.85419,15.43854686,10797.08735,6.219627847
SM000094,24.5052914,39.59108967,3,2021,505572.5,0,0,272062.0018,53.81265828,27350.4,5.409787914,41687.47619,8.245598048,47751.34975,9.445005366,62400.91671,12.34262479,54320.35556,10.7443256
SM000094,24.5052914,39.59108967,4,2021,642289,0,0,351837.8669,54.77874709,26032.47,4.053077353,44299.05675,6.897059852,29194.6368,4.545405075,74457.6,11.59253856,116467.3695,18.13317206
SM000094,24.5052914,39.59108967,5,2021,482027,0,0,381575.1979,79.16054452,27495.59,5.704159725,31788.44858,6.594744398,20449.27042,4.242349581,11140.89083,2.311258669,9577.602261,1.986943109
SM000094,24.5052914,39.59108967,6,2021,706972,0,0,486928.7029,68.87524583,31505.64,4.456419773,52870.9115,7.478501482,21422.10959,3.030121362,63019.77615,8.914041313,51224.85982,7.245670242
SM000094,24.5052914,39.59108967,7,2021,861571,0,0,544536.4704,63.202739,37792.48,4.386461476,57396.13167,6.661799396,59235.96755,6.87534371,60183.44871,6.985315047,102426.5016,11.88834137
SM000094,24.5052914,39.59108967,8,2021,895262.5,0,0,591666.7611,66.08863447,32323.62,3.610518703,60049.09667,6.707429014,30691.296,3.428189609,67968,7.591963251,112563.7261,12.57326495
SM000094,24.5052914,39.59108967,9,2021,796461.5,0,0,487430.9895,61.19956702,20968.56,2.632714827,42324.67827,5.314089666,34849.44144,4.375533712,61790.92066,7.758180485,149096.9102,18.71991429
SM000094,24.5052914,39.59108967,10,2021,77537,0,0,30835.31485,39.76851677,1257.2,1.621419451,33783.5333,43.5708543,7668.08609,9.889583154,3992.86576,5.14962632,0,0
SM000094,24.5052914,39.59108967,11,2021,600507,0,0,349929.4957,58.27234249,28044.73,4.670175368,67195.29546,11.18976056,73692.12562,12.27165139,32274.49062,5.374540283,49370.86257,8.221529902
SM000094,24.5052914,39.59108967,12,2021,114164,0,0,58921.21788,51.61103139,4310.5,3.77570863,11445.58605,10.02556502,25831.91938,22.62702725,6268.455711,5.490746392,7386.320981,6.469921324
SM000095,24.49074029,39.6005919,1,2021,177547,72110,40.61459782,0,0,18178.17,10.23851149,27402.67486,15.43403992,47616.3635,26.81901891,12239.79164,6.893831852,7.28E-12,4.10E-15
SM000095,24.49074029,39.6005919,2,2021,178454,65749.67384,36.84404599,0,0,20436.88396,11.45218597,26327.64965,14.7531855,35744.25633,20.02995524,27371.72487,15.33825236,2823.811373,1.582374939
SM000095,24.49074029,39.6005919,3,2021,364239.5,0,0,199652.8836,54.81362774,29377.71,8.065492622,32269.17978,8.859330133,49790.73613,13.6697794,50656.83325,13.90756171,2492.157222,0.684208391
SM000095,24.49074029,39.6005919,4,2021,361771,0,0,234357.4436,64.78060531,23813.82,6.582567425,35578.11222,9.834429023,30913.88156,8.545151921,26996.60046,7.462345092,10111.14211,2.794901226
SM000095,24.49074029,39.6005919,5,2021,923827.5,0,0,626485.8235,67.81415616,32742.38,3.544209281,50556.04485,5.472455068,58018.32804,6.280212273,95127.2565,10.29707997,60897.66716,6.591887248
SM000095,24.49074029,39.6005919,6,2021,1029925.5,0,0,714910.3522,69.41379276,42025.43,4.080433973,47338.22379,4.596276507,87158.34258,8.462587108,94923.65414,9.216555386,43569.49728,4.230354262
SM000095,24.49074029,39.6005919,7,2021,1222050.5,0,0,865411.9407,70.81638122,42898.34,3.510357387,64853.92643,5.306975975,46097.03495,3.772105567,126115.2,10.31996632,76674.05791,6.274213538
SM000095,24.49074029,39.6005919,8,2021,1315778.5,0,0,940334.1299,71.4659899,44456.13,3.378694058,61183.718,4.650001349,64966.86568,4.937522971,138048,10.4917355,66789.65648,5.076056227
SM000095,24.49074029,39.6005919,9,2021,1078365,0,0,754097.7622,69.92973272,41980.07,3.892936993,44880.19892,4.16187459,62087.45684,5.757554895,126720,11.75112323,48599.51197,4.506777572
SM000095,24.49074029,39.6005919,10,2021,1149845,0,0,807315.4453,70.21080627,45568.67,3.963027191,59723.65804,5.194061638,84764.29567,7.37180191,108797.8678,9.461959462,43675.06322,3.798343535
SM000095,24.49074029,39.6005919,11,2021,507868.5,0,0,299550.6242,58.98192626,29373.43,5.78366841,26204.34792,5.159671828,69278.46318,13.64102384,72470.92705,14.26962433,10990.70768,2.164085326
SM000095,24.49074029,39.6005919,12,2021,153997,0,0,37883.0783,24.59988071,4135.5,2.685441924,23530.85829,15.28007577,52916.23518,34.36186106,35531.32824,23.07274053,0,0
SM000096,24.50775041,39.61607301,1,2021,2042714,815915.1385,39.94270066,0,0,70255.31379,3.439312297,80910.69615,3.960940991,206878.2478,10.12761688,499516.5494,24.45357252,369238.0545,18.07585665
SM000096,24.50775041,39.61607301,2,2021,1253692,533823.5513,42.58011946,0,0,50558.47915,4.032767151,82013.30846,6.541742985,104393.1531,8.326858037,302501.582,24.12885956,180401.9257,14.38965278
SM000096,24.50775041,39.61607301,3,2021,2139755,0,0,981002.2438,45.84647513,49621.94,2.319047741,86213.09714,4.029110676,77859.456,3.638708918,521064.8362,24.35161204,423993.427,19.81504551
SM000096,24.50775041,39.61607301,4,2021,2501358,0,0,1405344.081,56.18324448,45457.72,1.817321631,51400.97907,2.054922929,89702.88,3.586167194,609313.2707,24.35929886,300139.0696,11.9990449
SM000096,24.50775041,39.61607301,5,2021,40726.5,0,0,21751.16185,53.40788392,2254.5,5.535707709,2711.094558,6.656831688,4155.435615,10.20327211,9854.30798,24.19630457,1.71E-12,4.19E-15
SM000096,24.50775041,39.61607301,6,2021,73621,0,0,36942.64356,50.17949167,9659.28,13.12027818,7788.702176,10.57945719,6349.808117,8.624995744,1373.777707,1.866013375,11506.78844,15.62976385
SM000096,24.50775041,39.61607301,7,2021,116128.5,0,0,63661.15657,54.81958052,6922.5,5.961068988,6553.628337,5.643428045,5766.228328,4.96538604,15039.14333,12.95043278,18185.84343,15.66010362
SM000096,24.50775041,39.61607301,8,2021,800542.5,0,0,464005.3554,57.96136437,34803.03,4.347430649,61154.96443,7.639190228,58315.39958,7.284485156,37305.6,4.66003991,144958.1506,18.10748969
SM000096,24.50775041,39.61607301,9,2021,1110789,0,0,448267.7393,40.35579568,34992.96,3.150279666,67924.28125,6.114958039,75006.20968,6.752516426,270257.3194,24.33021208,214340.4903,19.29623811
SM000096,24.50775041,39.61607301,10,2021,41756,0,0,26236.5,62.83288629,2297.56,5.502346968,3423.350035,8.198462581,5147.92055,12.32857685,4650.669415,11.13772731,3.75E-12,8.98E-15
SM000096,24.50775041,39.61607301,11,2021,8191.5,0,0,0,0,0,0,0,0,0,0,8191.5,100,0,0
SM000096,24.50775041,39.61607301,12,2021,1161.5,0,0,0,0,0,0,0,0,0,0,1161.5,100,0,0
SM000097,24.51272728,39.61723463,1,2021,119424.5,29184.92689,24.43797285,0,0,6566.17742,5.498182885,35963.37374,30.11389936,33216.06395,27.81344193,9812.13534,8.216182894,4681.822646,3.920320073
SM000097,24.51272728,39.61723463,2,2021,10319.5,3835.897552,37.17135086,0,0,0,0,2737.522815,26.52766913,890.8955828,8.633127408,143.7626051,1.393115995,2711.421444,26.27473661
SM000097,24.51272728,39.61723463,3,2021,91203.5,0,0,27105.37709,29.71966765,4262.86,4.674009221,41409.08751,45.40295878,13609.5773,14.92220945,4816.598106,5.281154897,3.64E-12,3.99E-15
SM000097,24.51272728,39.61723463,4,2021,224678.5,0,0,114601.0101,51.00666512,7975.76,3.54985457,43057.8947,19.16422564,22120.23143,9.845281784,21392.06162,9.521187663,15531.54217,6.912785232
SM000097,24.51272728,39.61723463,5,2021,219510.5,0,0,117587.8936,53.56823185,10169.53,4.632821665,45810.3515,20.86932128,18582.05637,8.465224381,11868.7093,5.406898213,15491.95925,7.057502604
SM000097,24.51272728,39.61723463,6,2021,497356,0,0,321193.6634,64.58023296,17477.65,3.514112628,44752.72025,8.998126141,51243.32462,10.30314797,43988.23335,8.844415942,18700.40836,3.759964363
SM000097,24.51272728,39.61723463,7,2021,1008337.5,0,0,727423.5435,72.14087976,37641.88,3.733063582,66952.06105,6.639846386,69798.82514,6.922168931,65941.89088,6.539664635,40579.29942,4.024376702
SM000097,24.51272728,39.61723463,8,2021,836678.5,0,0,590501.4955,70.57686979,23931.55,2.860304167,58875.60844,7.036825786,34098.53704,4.075464714,82819.27501,9.898578128,46452.034,5.551957412
SM000097,24.51272728,39.61723463,9,2021,320035.5,0,0,181243.419,56.63228581,6836.65,2.136216139,42459.38016,13.26708448,24752.88088,7.734417238,41862.93917,13.08071735,22880.23074,7.149278982
SM000097,24.51272728,39.61723463,10,2021,342481.5,0,0,196285.8889,57.31284432,8446.08,2.466141967,37517.3521,10.95456312,23124.00253,6.751898285,51955.2,15.17022087,25152.97647,7.344331437
SM000097,24.51272728,39.61723463,11,2021,381116.5,0,0,230814.0216,60.56258955,12953,3.398698298,47269.51854,12.40290529,47419.69819,12.44231047,34593.74249,9.076946942,8066.519156,2.116549443
SM000097,24.51272728,39.61723463,12,2021,608572,0,0,407590.6891,66.97493297,26762.33,4.397561833,58630.59689,9.634126593,94584.56694,15.5420504,21003.8171,3.451328208,1.46E-11,2.39E-15
SM000098,24.47669431,39.61867367,1,2021,431724.5,161729.8818,37.46136293,0,0,24068.41658,5.574948047,42565.47262,9.859406316,81081.57792,18.78086092,78859.72194,18.2662142,43419.42912,10.05720758
SM000098,24.47669431,39.61867367,2,2021,310670,126473.2424,40.70983434,0,0,23318.27351,7.505801497,63265.16282,20.3641043,65270.53423,21.00960319,21033.94926,6.770511882,11308.83781,3.640144789
SM000098,24.47669431,39.61867367,3,2021,187118.5,0,0,89140.93583,47.63876144,12491.41,6.675668093,28712.76847,15.34469786,28397.54032,15.17623341,22839.37457,12.20583458,5536.4708,2.958804608
SM000098,24.47669431,39.61867367,4,2021,744404,0,0,438132.5545,58.85682432,37288.08,5.009118704,65111.64439,8.746815491,56453.53833,7.583723131,70667.15031,9.493118026,76751.03241,10.31040032
SM000098,24.47669431,39.61867367,5,2021,679414,0,0,573711.1065,84.44204954,40851.5,6.01275511,17343.48428,2.552712231,20753.53146,3.054622286,16872.97396,2.483459858,9881.40383,1.454400974
SM000098,24.47669431,39.61867367,6,2021,1063576,0,0,623125.5432,58.58777776,40003,3.761179267,68588.88686,6.448893813,95930.45667,9.019614647,84594.17042,7.953749466,151333.9429,14.22878505
SM000098,24.47669431,39.61867367,7,2021,1332706.5,0,0,852220.8779,63.94662875,50674.03,3.802339825,59290.6657,4.448891463,40519.71032,3.040407645,80198.4,6.017709075,249802.8161,18.74402324
SM000098,24.47669431,39.61867367,8,2021,1771818,0,0,1099110.308,62.03291241,44865.74,2.532186714,70512.07388,3.97964542,144025.768,8.1286999,247629.4239,13.97600791,165674.6862,9.35054764
SM000098,24.47669431,39.61867367,9,2021,1558700.5,0,0,897083.395,57.55328846,43580,2.79591878,70398.84126,4.516508544,126120.6704,8.091398597,188386.4878,12.08612481,233131.1055,14.95676081
SM000098,24.47669431,39.61867367,10,2021,876295,0,0,522982.1979,59.68106607,31950.52,3.646091784,101349.209,11.56564958,150900.5798,17.22029451,69112.49323,7.886898045,5.82E-11,6.64E-15
SM000098,24.47669431,39.61867367,11,2021,766452.5,0,0,427232.6018,55.74156283,39168.08,5.110307553,97891.11161,12.77197368,122808.3789,16.02296018,70897.18283,9.250042609,8455.144844,1.103153143
SM000098,24.47669431,39.61867367,12,2021,746214,0,0,431603.5785,57.83911566,36036.88,4.829295618,80366.07497,10.76984283,136615.8034,18.30785852,61591.6631,8.25388737,2.91E-11,3.90E-15
SM000099,24.48091509,39.5732452,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000099,24.48091509,39.5732452,2,2021,30240,18898.38892,62.49467234,0,0,5741.908108,18.98779136,0,0,0,0,0,0,5599.702979,18.51753631
SM000099,24.48091509,39.5732452,3,2021,406267,0,0,268471.5,66.08252701,43754.34,10.7698484,53934.30056,13.27557999,30561.40312,7.522492135,9545.456314,2.349552465,8.73E-11,2.15E-14
SM000099,24.48091509,39.5732452,4,2021,637548.5,0,0,422322,66.24154868,42565.72,6.676467751,87162.63381,13.6715299,43698.60632,6.85416189,24117.44445,3.782840748,17682.09543,2.773451028
SM000099,24.48091509,39.5732452,5,2021,755708,0,0,494458,65.42976917,36032.18,4.768002985,58162.99755,7.696490914,46658.64,6.174162507,74054.4,9.799340486,46341.78245,6.132233938
SM000099,24.48091509,39.5732452,6,2021,672900,0,0,439761.5,65.35317283,39794.69,5.913908456,77246.90393,11.47970039,73327.54612,10.8972427,39726.81195,5.903821066,3042.548,0.452154555
SM000099,24.48091509,39.5732452,7,2021,646389,0,0,327006,50.58966041,47872.08,7.406079002,50975.31633,7.886167049,64965.67074,10.05055326,84758.4,13.11259938,70811.53293,10.9549409
SM000099,24.48091509,39.5732452,8,2021,1014483,0,0,658492,64.9091212,39035.88,3.847859452,55626.2938,5.483215963,103985.0355,10.25005204,114471.9399,11.28377113,42871.85083,4.225980212
SM000099,24.48091509,39.5732452,9,2021,1274086.5,0,0,662106.8189,51.96717954,42288.98,3.319160826,104990.2516,8.240433566,81405.65811,6.389335269,154828.8,12.15214195,228465.9914,17.93174886
SM000099,24.48091509,39.5732452,10,2021,1124519,0,0,636191.556,56.5745493,43617.8,3.878796179,71068.95603,6.319942662,108326.5869,9.633148657,90566.4,8.053790109,174747.7011,15.5397731
SM000099,24.48091509,39.5732452,11,2021,682873,0,0,327101.5,47.90078097,40207.35,5.88796892,74175.49628,10.86226814,109055.9288,15.97016265,68931.70231,10.09436635,63401.02265,9.284452987
SM000099,24.48091509,39.5732452,12,2021,601820,0,0,260212.5,43.23759596,30150.79,5.009934864,86695.85623,14.40561235,113423.3823,18.84672863,76744.68943,12.7521002,34592.78208,5.748027995
SM000100,24.50374053,39.60287436,1,2021,444061.5,218608.5,49.22932972,0,0,33287.93,7.496243201,37064.6704,8.346742602,123937.9971,27.9100974,27771.38245,6.253949611,3391.02,0.763637469
SM000100,24.50374053,39.60287436,2,2021,251995,142964,56.73287168,0,0,24346.96,9.661683764,28419.63656,11.27785732,45326.74247,17.98715946,4204.226306,1.668376875,6733.434667,2.6720509
SM000100,24.50374053,39.60287436,3,2021,392650.5,0,0,284229.9333,72.38751341,44028.59,11.21317558,41243.17518,10.50378777,19851.30642,5.055719124,3297.49505,0.839804113,7.28E-12,1.85E-15
SM000100,24.50374053,39.60287436,4,2021,569303.5,0,0,456788.9955,80.23646359,42638.49,7.489588594,29735.24862,5.223092537,30293.82556,5.321208382,9846.940329,1.729646898,1.46E-11,2.56E-15
SM000100,24.50374053,39.60287436,5,2021,497462.5,0,0,407304.813,81.87648577,35712.6,7.178953187,19367.75958,3.893310467,26592.69616,5.3456685,8484.631217,1.705582072,3.09E-11,6.22E-15
SM000100,24.50374053,39.60287436,6,2021,738930.5,0,0,488696.2877,66.13562273,39402.69,5.332394589,32961.68354,4.460728518,38277.62122,5.180138216,64784.87762,8.767384432,74807.33986,10.12373151
SM000100,24.50374053,39.60287436,7,2021,1009211,0,0,738365.073,73.16260653,42682.15,4.229259293,38130.6868,3.778267063,47880.79943,4.744379464,54640.53731,5.414183685,87511.7534,8.671303959
SM000100,24.50374053,39.60287436,8,2021,1197239.5,0,0,832931.7495,69.57102146,34588.92,2.889056033,63562.30939,5.309072194,66287.01787,5.536654768,63419.83967,5.297172342,136449.6636,11.3970232
SM000100,24.50374053,39.60287436,9,2021,1418922.5,0,0,936333.7275,65.98906759,40793.37,2.874954058,59529.93196,4.195432235,80911.344,5.7023089,127084.8,8.956429967,174269.3265,12.28180725
SM000100,24.50374053,39.60287436,10,2021,1250213,0,0,794663.0952,63.56221661,42628.35,3.409686989,56978.66707,4.557516765,86182.42946,6.893419718,129198.1519,10.33409122,140562.3063,11.24306869
SM000100,24.50374053,39.60287436,11,2021,736190,0,0,466964.9551,63.42995084,25710.11,3.492319917,34443.86868,4.678665654,57940.83126,7.8703638,81760.3727,11.10587928,69369.86228,9.422820506
SM000100,24.50374053,39.60287436,12,2021,907784.5,0,0,567306.4971,62.49352099,30548.08,3.365124652,54171.23205,5.967410993,112846.5352,12.43098282,104136.8312,11.4715366,38775.32451,4.271423945
SM000101,24.51959111,39.60775118,1,2021,888433,496140.5083,55.8444484,0,0,40832.0923,4.595967541,89055.17092,10.02384771,121107.9975,13.63164105,90884.8352,10.22979056,50412.39583,5.67430474
SM000101,24.51959111,39.60775118,2,2021,383432,193378,50.43345365,0,0,31669.78,8.259555801,49066.74827,12.79672752,71493.7851,18.64575338,28367.0101,7.398185361,9456.676533,2.466324285
SM000101,24.51959111,39.60775118,3,2021,555920.5,0,0,363059.6062,65.30782841,39228.27,7.056453216,69642.3424,12.52739239,55245.13114,9.937595598,21587.02091,3.883112948,7158.129311,1.28761744
SM000101,24.51959111,39.60775118,4,2021,728614.5,0,0,601216.8419,82.5150806,31220.33,4.284890021,56540.68001,7.760026737,28795.95962,3.952152972,9842.856454,1.350900435,997.8319771,0.136949234
SM000101,24.51959111,39.60775118,5,2021,789017,0,0,664433.1798,84.21024893,37689,4.776703164,53881.6316,6.828956994,24485.80586,3.103330582,8265.660138,1.047589613,261.722568,0.033170713
SM000101,24.51959111,39.60775118,6,2021,828761,0,0,684401.2744,82.58125979,40022.05,4.829142539,51380.87533,6.199721673,43534.24121,5.252930725,9422.558975,1.136945268,5.82E-11,7.02E-15
SM000101,24.51959111,39.60775118,7,2021,1154057.5,0,0,902063.3862,78.16450967,44853.16,3.886561978,83629.77772,7.246586736,69313.17908,6.00604208,41153.01214,3.565941224,13044.9849,1.130358314
SM000101,24.51959111,39.60775118,8,2021,1060217,0,0,826905.9655,77.99403004,46208.79,4.358427567,65885.72605,6.214362348,65816.43844,6.207827118,55400.08008,5.22535293,3.64E-12,3.43E-16
SM000101,24.51959111,39.60775118,9,2021,1280318.5,0,0,841877.9191,65.75535065,34632.48,2.704989423,40966.20869,3.199688881,77439.60758,6.048464314,74438.4,5.8140533,210963.8846,16.47745343
SM000101,24.51959111,39.60775118,10,2021,1075947.5,0,0,657232.879,61.08410299,38235.93,3.553698484,53897.12024,5.009270456,68641.61296,6.379643334,48447.32596,4.502759285,209492.6318,19.47052545
SM000101,24.51959111,39.60775118,11,2021,687135.5,0,0,408262.8742,59.41519165,29806.84,4.337840208,69334.13519,10.09031482,84325.43565,12.27202432,24744.252,3.60107315,70661.96291,10.28355585
SM000101,24.51959111,39.60775118,12,2021,464042.5,0,0,253092.298,54.54075823,22024.37,4.746196738,76633.13664,16.51424959,92014.26867,19.82884513,17976.67962,3.873929568,2301.747086,0.496020749
SM000102,24.49053292,39.59920527,1,2021,238880,111580.4132,46.70981799,0,0,13746.21029,5.75444168,15508.32968,6.492100502,26004.63116,10.88606462,44981.11482,18.83000453,27059.30084,11.32757068
SM000102,24.49053292,39.59920527,2,2021,383223.5,143286.7321,37.3898605,0,0,23827.21121,6.217575699,31456.72535,8.208454165,73794.66737,19.25630014,80811.31788,21.08725532,30046.84608,7.840554161
SM000102,24.49053292,39.59920527,3,2021,1223802,0,0,892119.1642,72.89734485,48509.65,3.96384791,63866.86629,5.218725438,129535.929,10.58471297,85607.11993,6.995177319,4163.27063,0.34019152
SM000102,24.49053292,39.59920527,4,2021,2118247,0,0,1610710.952,76.03980802,41741.58,1.970571893,64999.21179,3.06853789,113642.936,5.364952055,239076.5853,11.2865301,48075.73466,2.269600035
SM000102,24.49053292,39.59920527,5,2021,2340264,0,0,1785439.489,76.29222555,42941.34,1.834892986,70716.60823,3.021736361,207793.751,8.879073088,225643.3609,9.64179088,7729.450381,0.33028113
SM000102,24.49053292,39.59920527,6,2021,3242501.5,0,0,2510093.001,77.41223871,40934.82,1.262445677,62347.98302,1.922835904,337765.1351,10.41680737,291360.5604,8.985672338,1.16E-10,3.59E-15
SM000102,24.49053292,39.59920527,7,2021,3210896.5,0,0,2481954.417,77.29786422,37519,1.168489859,73693.53095,2.295107642,185821.6581,5.787220426,317629.1065,9.892225005,114278.7879,3.559092853
SM000102,24.49053292,39.59920527,8,2021,3867279.5,0,0,3007215.453,77.76048907,50252.9,1.299438016,73786.09581,1.907958704,340611.8187,8.807530427,384916.3406,9.953155457,10496.89202,0.271428326
SM000102,24.49053292,39.59920527,9,2021,3085696,0,0,2384516.774,77.27646449,43214.5,1.400478207,67464.81853,2.186372816,191537.4417,6.20726869,295288.8011,9.569601189,103673.6651,3.359814613
SM000102,24.49053292,39.59920527,10,2021,3177229,0,0,2455208.207,77.27514155,48678.36,1.532101086,74760.39572,2.353006211,324688.636,10.21923934,273893.4012,8.620511811,1.16E-10,3.66E-15
SM000102,24.49053292,39.59920527,11,2021,2296152,0,0,1753097.025,76.34934557,54756.23,2.384695351,84489.78905,3.679625262,226261.4028,9.853938363,177547.5528,7.732395453,0,0
SM000102,24.49053292,39.59920527,12,2021,1644577.5,0,0,1228951.457,74.72748817,42868.93,2.606683479,63000.71465,3.83081458,186797.4079,11.3583828,122958.9906,7.476630966,7.28E-11,4.42E-15
SM000103,24.50137272,39.60747094,1,2021,1575385,817041.5042,51.86297344,0,0,35251.9741,2.237673591,34197.4136,2.170733732,77358.75693,4.91046677,381596.2095,24.22240973,229939.1418,14.59574274
SM000103,24.50137272,39.60747094,2,2021,1460068,739836.6157,50.67138077,0,0,24393.58195,1.67071547,53245.48926,3.646781469,120920.8226,8.281862391,354127.6275,24.25418731,167543.863,11.4750726
SM000103,24.50137272,39.60747094,3,2021,3942178.5,0,0,2196780.296,55.72503365,45150.87,1.145327894,63952.58194,1.622264997,358267.8672,9.088068112,964486.5563,24.46582661,313540.3291,7.953478745
SM000103,24.50137272,39.60747094,4,2021,4709464,0,0,2756957.4,58.54078936,42593.11,0.904415237,59647.37575,1.266542769,528668.7503,11.22566709,1139783.756,24.20198469,181813.6078,3.860600862
SM000103,24.50137272,39.60747094,5,2021,4715450,0,0,2270629.956,48.15298553,37034.81,0.785392911,85838.00133,1.820356516,1181963.237,25.06575697,1139983.996,24.17550808,0,0
SM000103,24.50137272,39.60747094,6,2021,5606846.5,0,0,3032010.33,54.07692773,33483.53,0.59719006,55233.02613,0.985099666,1270408.823,22.6581702,1215710.792,21.68261235,0,0
SM000103,24.50137272,39.60747094,7,2021,6460734.5,0,0,3836904.686,59.38805698,33002.1,0.510810342,61911.11293,0.958267406,960240.547,14.86271487,1561370.156,24.16706886,7305.8982,0.113081542
SM000103,24.50137272,39.60747094,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM000103,24.50137272,39.60747094,9,2021,276562,0,0,162942.629,58.91721531,1895.5,0.68537977,33674.21682,12.17601001,27238.98947,9.849143944,17642.74255,6.379308275,33167.92216,11.99294269
SM000103,24.50137272,39.60747094,10,2021,516022,0,0,305898.4289,59.28011382,3134.12,0.607361702,41067.82565,7.958541622,28481.72685,5.51947918,56522.77441,10.95355904,80917.12419,15.68094465
SM000103,24.50137272,39.60747094,11,2021,91334,0,0,52855.47801,57.87053891,0,0,0,0,0,0,22263.03291,24.37540555,16215.48909,17.75405554
SM000103,24.50137272,39.60747094,12,2021,1751373,0,0,1185722.19,67.70243632,30243.45,1.726842312,40235.8464,2.297388757,100988.4,5.766241686,126374.4,7.215733028,267808.7135,15.29135789
SM000104,24.4999549,39.58852203,1,2021,788716,251440.2689,31.87969674,0,0,38408.66048,4.869770675,81629.76471,10.34970315,152280.819,19.30743373,191563.5918,24.28803166,73392.89506,9.305364042
SM000104,24.4999549,39.58852203,2,2021,566668,157663.9344,27.82298178,0,0,34214.48912,6.037836815,61828.48168,10.91088286,104653.6669,18.46825071,137041.5945,24.18375389,71265.83336,12.57629394
SM000104,24.4999549,39.58852203,3,2021,1004869.5,0,0,419444.3912,41.74118044,30244.29,3.009772911,88555.06171,8.812593249,98900.8896,9.842162549,243981.34,24.27990301,123743.5275,12.31438784
SM000104,24.4999549,39.58852203,4,2021,1042958.5,0,0,427425.567,40.98203016,36978.53,3.545541841,68626.52414,6.579986082,72787.0368,6.978900579,252711.2864,24.23023412,184429.5557,17.68330721
SM000104,24.4999549,39.58852203,5,2021,1070501,0,0,435875.3958,40.71695364,37161.23,3.471386762,80720.80807,7.540470123,102330.9427,9.559163673,225029.1009,21.0209146,189383.5224,17.69111121
SM000104,24.4999549,39.58852203,6,2021,1298627.5,0,0,586506.9483,45.16360144,34086.17,2.624784243,86756.38005,6.68062089,103293.5923,7.954058599,313101.085,24.11015361,174883.3242,13.46678122
SM000104,24.4999549,39.58852203,7,2021,1380898.5,0,0,689055.6966,49.89908357,37097.25,2.686457404,76567.48105,5.544758073,73269.63032,5.305938874,285753.6,20.69330946,219154.8421,15.87045261
SM000104,24.4999549,39.58852203,8,2021,1487013,0,0,768530.1342,51.68281207,33122.7,2.227465395,91702.26993,6.166877487,71681.13095,4.82047776,360380.4585,24.2351922,161596.3063,10.86717509
SM000104,24.4999549,39.58852203,9,2021,1487017,0,0,795396.8689,53.48942675,43270.76,2.909903518,59190.94328,3.980515574,127602.9806,8.581137983,363600.0018,24.45163719,97955.44533,6.587378983
SM000104,24.4999549,39.58852203,10,2021,1522690,0,0,831421.0827,54.60212405,40731.92,2.674997537,77432.19309,5.085223722,91650.06821,6.018957779,369141.9836,24.24275352,112312.7524,7.375943391
SM000104,24.4999549,39.58852203,11,2021,1083469,0,0,480401.7427,44.33922362,36508.54,3.3695971,61460.61575,5.672577226,106803.4235,9.857543088,229132.8,21.14807161,169161.878,15.61298736
SM000104,24.4999549,39.58852203,12,2021,652412.5,0,0,284761.9554,43.6475321,28925.32,4.433593777,64900.88393,9.947829622,121794.9368,18.66839412,66689.62996,10.22200371,85339.77394,13.08064667
SM000105,24.50497291,39.58120508,1,2021,658948.5,380381.9643,57.72559833,0,0,34494.3952,5.234763445,53525.89539,8.122925448,96959.54818,14.71428316,75933.17923,11.523386,17653.51762,2.679043601
SM000105,24.50497291,39.58120508,2,2021,312841.5,178833.5,57.16425091,0,0,20154.79,6.442492444,36313.56587,11.60765623,44492.67631,14.22211449,24008.10862,7.674208383,9038.8592,2.889277542
SM000105,24.50497291,39.58120508,3,2021,691507.5,0,0,568191.676,82.16710246,25961.61,3.754349736,22197.66505,3.210039667,41542.88216,6.007582298,27006.67304,3.905477965,6606.993727,0.955447877
SM000105,24.50497291,39.58120508,4,2021,594655,0,0,383294.1577,64.45656014,21685.93,3.646808654,26606.75959,4.474318653,19315.97246,3.248265374,31957.35745,5.37410052,111794.8228,18.79994666
SM000105,24.50497291,39.58120508,5,2021,479036,0,0,360652.6025,75.28716057,24224.5,5.056926828,40731.28731,8.502761236,22218.92746,4.63825839,15824.46082,3.303396993,15384.22192,3.211495988
