DateTime,Latitude,Longitude,ClusterID,KPIName,CellName,AnomalyScore,Value,Vendor,Operator
2023-07-09T00:00:00,23.384068,56.874462,-1,(M) Abnormal Release Rate(%),NH0106134F1A,1,29.2,ericsson,Omantel
2023-07-09T00:00:00,23.384068,56.874462,-1,(M) Abnormal Release Rate(%),NH0106134F1B,1,34.88,ericsson,Omantel
2023-07-09T00:00:00,22.09085,57.31319,-1,(M) Abnormal Release Rate(%),NK0042134F1A,1,90.25,ericsson,Omantel
2023-07-09T00:00:00,22.9472,57.7604,-1,(M) Abnormal Release Rate(%),NK0127134F1A,1,52.03,ericsson,Omantel
2023-07-09T00:00:00,23.287483,57.97196,-1,(M) Abnormal Release Rate(%),NK0210134F1A,1,26.97,ericsson,Omantel
2023-07-09T00:00:00,21.325173,57.087015,-1,(M) Abnormal Release Rate(%),NK0224134F1C,1,28.0,ericsson,Omantel
2023-07-09T00:00:00,22.329112,58.236974,-1,(M) Abnormal Release Rate(%),NQ0030134F1A,1,34.52,ericsson,Omantel
2023-07-09T00:00:00,22.48882,58.02757,-1,(M) Abnormal Release Rate(%),NQ0035134F1C,1,32.34,ericsson,Omantel
2023-07-09T00:00:00,22.65883,58.043076,-1,(M) Abnormal Release Rate(%),NQ0053134F1A,1,28.12,ericsson,Omantel
2023-07-09T00:00:00,22.726154,58.654525,-1,(M) Abnormal Release Rate(%),NQ0076134F1B,1,23.56,ericsson,Omantel
2023-07-09T00:00:00,22.47693,58.029026,-1,(M) Abnormal Release Rate(%),NQ0419134F1C,1,21.34,ericsson,Omantel
2023-07-09T00:00:00,19.55076,57.189505,-1,(M) Abnormal Release Rate(%),NW0038134F1A,1,37.42,ericsson,Omantel
2023-07-09T00:00:00,20.184898,57.80112,-1,(M) Abnormal Release Rate(%),NW0052134F1A,1,33.72,ericsson,Omantel
2023-07-09T00:00:00,20.184898,57.80112,-1,(M) Abnormal Release Rate(%),NW0052134F1B,1,42.65,ericsson,Omantel
2023-07-11T00:00:00,17.02005,54.09138,0,(M) Abnormal Release Rate(%),ND0001234F1A,1,24.62,ericsson,Omantel
2023-07-11T00:00:00,17.0497,54.3887,-1,(M) Abnormal Release Rate(%),ND0006134F1A,1,28.77,ericsson,Omantel
2023-07-11T00:00:00,17.83653,52.65685,-1,(M) Abnormal Release Rate(%),ND0007126F1C,1,68.54,ericsson,Omantel
2023-07-11T00:00:00,17.83653,52.65685,-1,(M) Abnormal Release Rate(%),ND0007134F1C,1,60.08,ericsson,Omantel
2023-07-11T00:00:00,17.12022,55.05226,-1,(M) Abnormal Release Rate(%),ND0056234F1A,1,50.48,ericsson,Omantel
2023-07-11T00:00:00,17.44569,55.26889,-1,(M) Abnormal Release Rate(%),ND0061234F1C,1,33.87,ericsson,Omantel
2023-07-11T00:00:00,16.9542094,53.8667074,-1,(M) Abnormal Release Rate(%),ND0074134F1B,1,46.08,ericsson,Omantel
2023-07-11T00:00:00,17.04022,54.05648,0,(M) Abnormal Release Rate(%),ND0189134F1B,1,39.18,ericsson,Omantel
2023-07-11T00:00:00,17.04688,54.03629,0,(M) Abnormal Release Rate(%),ND0195134F1B,1,30.99,ericsson,Omantel
2023-07-11T00:00:00,17.096001,54.210825,-1,(M) Abnormal Release Rate(%),ND0233134F1A,1,29.28,ericsson,Omantel
2023-07-11T00:00:00,17.0948,54.3819,-1,(M) Abnormal Release Rate(%),ND0299234F1D,1,22.62,ericsson,Omantel
2023-07-11T00:00:00,17.892222,54.084222,-1,(M) Abnormal Release Rate(%),ND0326234F1C,1,36.76,ericsson,Omantel
2023-07-11T00:00:00,17.20466,54.12319,-1,(M) Abnormal Release Rate(%),ND0688134F1B,1,27.88,ericsson,Omantel
2023-07-11T00:00:00,17.118257,53.955906,-1,(M) Abnormal Release Rate(%),ND1136134F1C,1,54.17,ericsson,Omantel
2023-07-11T00:00:00,17.063138,53.898155,-1,(M) Abnormal Release Rate(%),ND1158134F1A,1,37.71,ericsson,Omantel
2023-07-11T00:00:00,23.326207,56.325301,-1,(M) Abnormal Release Rate(%),NH0013134F1A,1,44.59,ericsson,Omantel
2023-07-11T00:00:00,23.384068,56.874462,-1,(M) Abnormal Release Rate(%),NH0106134F1B,1,39.98,ericsson,Omantel
2023-07-11T00:00:00,23.757752,56.350585,-1,(M) Abnormal Release Rate(%),NH0131134F1B,1,21.67,ericsson,Omantel
2023-07-11T00:00:00,22.09085,57.31319,-1,(M) Abnormal Release Rate(%),NK0042134F1A,1,71.89,ericsson,Omantel
2023-07-11T00:00:00,22.9472,57.7604,-1,(M) Abnormal Release Rate(%),NK0127134F1A,1,48.67,ericsson,Omantel
2023-07-11T00:00:00,23.287483,57.97196,-1,(M) Abnormal Release Rate(%),NK0210134F1A,1,28.88,ericsson,Omantel
2023-07-11T00:00:00,21.325173,57.087015,-1,(M) Abnormal Release Rate(%),NK0224134F1C,1,50.04,ericsson,Omantel
2023-07-11T00:00:00,22.51347164,58.73947,-1,(M) Abnormal Release Rate(%),NQ0014134F1A,1,24.48,ericsson,Omantel
2023-07-11T00:00:00,22.329112,58.236974,-1,(M) Abnormal Release Rate(%),NQ0030134F1A,1,43.98,ericsson,Omantel
2023-07-11T00:00:00,22.48882,58.02757,-1,(M) Abnormal Release Rate(%),NQ0035134F1C,1,27.26,ericsson,Omantel
2023-07-11T00:00:00,22.65883,58.043076,-1,(M) Abnormal Release Rate(%),NQ0053134F1A,1,30.71,ericsson,Omantel
2023-07-11T00:00:00,22.52362,58.12801,-1,(M) Abnormal Release Rate(%),NQ0501134F1B,1,22.06,ericsson,Omantel
2023-07-11T00:00:00,22.492797,58.760871,-1,(M) Abnormal Release Rate(%),NQ0504134F1A,1,32.05,ericsson,Omantel
2023-07-11T00:00:00,22.261404,59.268516,-1,(M) Abnormal Release Rate(%),NS0420134F1C,1,32.14,ericsson,Omantel
2023-07-11T00:00:00,20.184898,57.80112,-1,(M) Abnormal Release Rate(%),NW0052134F1A,1,52.44,ericsson,Omantel
2023-07-11T00:00:00,20.184898,57.80112,-1,(M) Abnormal Release Rate(%),NW0052134F1B,1,46.41,ericsson,Omantel
2021-10-07T00:00:00,17.0497,54.3887,-1,(M) Abnormal Release Rate(%),ND0006134F1A,1,21.62,ericsson,Omantel
2021-10-07T00:00:00,17.83653,52.65685,-1,(M) Abnormal Release Rate(%),ND0007134F1A,1,64.48,ericsson,Omantel
2021-10-07T00:00:00,17.08597,52.95934,-1,(M) Abnormal Release Rate(%),ND0013134F1C,1,30.0,ericsson,Omantel
2021-10-07T00:00:00,18.59062,52.44358,-1,(M) Abnormal Release Rate(%),ND0017134F1B,1,63.23,ericsson,Omantel
2021-10-07T00:00:00,17.227778,54.340111,-1,(M) Abnormal Release Rate(%),ND0306134F1B,1,23.68,ericsson,Omantel
2021-10-07T00:00:00,17.44784,54.04882,-1,(M) Abnormal Release Rate(%),ND0314134F1A,1,32.0,ericsson,Omantel
2021-10-07T00:00:00,17.062789,54.230783,-1,(M) Abnormal Release Rate(%),ND1057134F1B,1,28.32,ericsson,Omantel
2021-10-07T00:00:00,17.062789,54.230783,-1,(M) Abnormal Release Rate(%),ND1057134F1C,1,90.35,ericsson,Omantel
2021-10-07T00:00:00,23.694625,56.511066,-1,(M) Abnormal Release Rate(%),NH0023134F1B,1,38.36,ericsson,Omantel
2021-10-07T00:00:00,22.853853,57.468689,-1,(M) Abnormal Release Rate(%),NK0026134F1A,1,23.76,ericsson,Omantel
2021-10-07T00:00:00,22.78399,57.5854,-1,(M) Abnormal Release Rate(%),NK0137134F1C,1,47.48,ericsson,Omantel
2021-10-07T00:00:00,23.322889,58.092111,-1,(M) Abnormal Release Rate(%),NK0418134F1B,1,68.18,ericsson,Omantel
